Case ID;Activity;Resource;Complete Timestamp;Variant;Variant index;concept:name;impact;lifecycle:transition;org:group;org:role;organization country;organization involved;product;resource country;Duration
1-535813236;Accepted-In Progress;Peter;2011/06/22 11:31:28.000;Variant 1;1;Accepted;Low;In Progress;Org line G4;;se;M19 2nd;PROD286;Sweden;0.0
1-535813236;Completed-Closed;Peter;2012/01/04 15:41:14.000;Variant 1;1;Completed;Low;Closed;Org line G4;;se;M19 2nd;PROD286;Sweden;16949386.0
1-535813278;Accepted-In Progress;Peter;2011/06/22 11:34:30.000;Variant 1;1;Accepted;Medium;In Progress;Org line G4;;se;M19 2nd;PROD286;Sweden;0.0
1-535813278;Completed-Closed;Peter;2012/01/03 15:58:00.000;Variant 1;1;Completed;Medium;Closed;Org line G4;;se;M19 2nd;PROD286;Sweden;16863810.0
1-535813300;Accepted-In Progress;Peter;2011/06/22 11:48:28.000;Variant 1;1;Accepted;Medium;In Progress;Org line G4;;se;M19 2nd;PROD286;Sweden;0.0
1-535813300;Completed-Closed;Peter;2012/01/03 15:58:43.000;Variant 1;1;Completed;Medium;Closed;Org line G4;;se;M19 2nd;PROD286;Sweden;16863015.0
1-535813432;Accepted-In Progress;Peter;2011/06/22 11:50:21.000;Variant 1;1;Accepted;Medium;In Progress;Org line G4;;se;M19 2nd;PROD286;Sweden;0.0
1-535813432;Completed-Closed;Peter;2012/01/03 15:59:05.000;Variant 1;1;Completed;Medium;Closed;Org line G4;;se;M19 2nd;PROD286;Sweden;16862924.0
1-535813517;Accepted-In Progress;Peter;2011/06/22 12:08:40.000;Variant 1;1;Accepted;Medium;In Progress;Org line G4;;se;M19 2nd;PROD286;Sweden;0.0
1-535813517;Completed-Closed;Peter;2012/01/03 15:59:36.000;Variant 1;1;Completed;Medium;Closed;Org line G4;;se;M19 2nd;PROD286;Sweden;16861856.0
1-535813813;Accepted-In Progress;Peter;2011/06/22 13:00:23.000;Variant 1;1;Accepted;Medium;In Progress;Org line G4;;se;M19 2nd;PROD286;Sweden;0.0
1-535813813;Completed-Closed;Peter;2012/01/03 16:00:05.000;Variant 1;1;Completed;Medium;Closed;Org line G4;;se;M19 2nd;PROD286;Sweden;16858782.0
1-536904633;Accepted-In Progress;Veronique;2011/06/27 15:07:20.000;Variant 1;1;Accepted;High;In Progress;Org line A2;A2_5;fr;V5 3rd;PROD230;France;0.0
1-536904633;Completed-Closed;Veronique;2012/01/12 11:45:51.000;Variant 1;1;Completed;High;Closed;Org line A2;A2_5;fr;V5 3rd;PROD230;France;17181511.0
1-537311033;Queued-Awaiting Assignment;Curt;2011/06/28 16:57:00.000;Variant 8;8;Queued;High;Awaiting Assignment;Org line C;E_1;se;G99 2nd;PROD24;Sweden;0.0
1-537311033;Accepted-In Progress;Curt;2011/08/25 16:31:54.000;Variant 8;8;Accepted;High;In Progress;Org line C;C_1;se;G100 3rd;PROD24;Sweden;5009694.0
1-537311033;Completed-Closed;Curt;2012/01/18 13:18:10.000;Variant 8;8;Completed;High;Closed;Org line C;C_1;se;G100 3rd;PROD24;Sweden;12602776.0
1-537601770;Accepted-In Progress;Linda;2011/06/29 13:44:22.000;Variant 9;9;Accepted;Low;In Progress;Org line A2;A2_2;se;G39 3rd;PROD215;Sweden;0.0
1-537601770;Queued-Awaiting Assignment;Linda;2011/06/29 14:04:39.000;Variant 9;9;Queued;Low;Awaiting Assignment;Org line A2;A2_2;se;G39 3rd;PROD215;Sweden;1217.0
1-537601770;Accepted-In Progress;Linda;2011/07/01 09:27:35.000;Variant 9;9;Accepted;Low;In Progress;Org line A2;A2_2;se;G39 3rd;PROD215;Sweden;156176.0
1-537601770;Accepted-Wait;Linda;2012/04/04 17:27:27.000;Variant 9;9;Accepted;Low;Wait;Org line A2;A2_2;se;G39 3rd;PROD215;Sweden;24047992.0
1-537601770;Completed-Closed;Linda;2012/05/21 15:05:06.000;Variant 9;9;Completed;Low;Closed;Org line A2;A2_2;se;G39 3rd;PROD215;Sweden;4052259.0
1-537902763;Accepted-In Progress;Veronique;2011/06/30 10:35:50.000;Variant 1;1;Accepted;High;In Progress;Org line A2;A2_5;fr;V5 3rd;PROD230;France;0.0
1-537902763;Completed-Closed;Veronique;2012/01/12 11:46:25.000;Variant 1;1;Completed;High;Closed;Org line A2;A2_5;fr;V5 3rd;PROD230;France;16938635.0
1-537984625;Accepted-In Progress;Nicolas;2011/06/30 14:08:27.000;Variant 5;5;Accepted;High;In Progress;Org line C;C_3;se;G62 3rd;PROD348;France;0.0
1-537984625;Queued-Awaiting Assignment;Nicolas;2011/06/30 14:49:37.000;Variant 5;5;Queued;High;Awaiting Assignment;Org line C;C_3;se;G62 3rd;PROD348;France;2470.0
1-537984625;Accepted-In Progress;Martin;2012/05/25 14:44:54.000;Variant 5;5;Accepted;High;In Progress;Org line C;C_3;se;G292 3rd;PROD348;Sweden;28511717.0
1-537984625;Completed-Closed;Martin;2012/05/25 14:46:50.000;Variant 5;5;Completed;High;Closed;Org line C;C_3;se;G292 3rd;PROD348;Sweden;116.0
1-538226806;Accepted-In Progress;Per-Erik;2011/07/01 10:02:18.000;Variant 1;1;Accepted;High;In Progress;Org line C;E_1;se;G294 2nd;PROD835;Sweden;0.0
1-538226806;Completed-Closed;Per-Erik;2012/03/15 13:13:56.000;Variant 1;1;Completed;High;Closed;Org line C;E_1;se;G294 2nd;PROD835;Sweden;22302698.0
1-538411483;Accepted-In Progress;Mikael;2011/07/01 17:48:55.000;Variant 24;24;Accepted;Medium;In Progress;Org line G4;;se;S33 2nd;PROD304;Sweden;0.0
1-538411483;Accepted-Wait;Mikael;2012/01/19 16:56:50.000;Variant 24;24;Accepted;Medium;Wait;Org line G4;;se;S33 2nd;PROD304;Sweden;17449675.0
1-538411483;Accepted-Wait;Mikael;2012/01/19 16:57:43.000;Variant 24;24;Accepted;Medium;Wait;Org line G4;;se;S33 2nd;PROD304;Sweden;53.0
1-538411483;Completed-Closed;Mikael;2012/01/30 17:58:49.000;Variant 24;24;Completed;Medium;Closed;Org line G4;;se;S33 2nd;PROD304;Sweden;954066.0
1-538467021;Accepted-In Progress;Pranesh;2011/07/02 00:15:10.000;Variant 25;25;Accepted;High;In Progress;Org line C;E_8;br;G181 2nd;PROD473;INDIA;0.0
1-538467021;Queued-Awaiting Assignment;Pranesh;2011/07/02 00:18:22.000;Variant 25;25;Queued;High;Awaiting Assignment;Org line C;E_8;br;G181 2nd;PROD473;INDIA;192.0
1-538467021;Accepted-Assigned;Ricardo;2011/07/04 07:29:46.000;Variant 25;25;Accepted;High;Assigned;Org line C;E_8;br;G181 2nd;PROD473;Brazil;198684.0
1-538467021;Accepted-In Progress;Thiago;2012/01/25 19:46:19.000;Variant 25;25;Accepted;High;In Progress;Org line B;E_6;br;S4 2nd;PROD473;Brazil;17756193.0
1-538467021;Completed-Closed;Thiago;2012/01/25 19:48:24.000;Variant 25;25;Completed;High;Closed;Org line B;E_6;br;S4 2nd;PROD473;Brazil;125.0
1-539000895;Accepted-In Progress;Jonas;2011/07/05 11:24:39.000;Variant 1;1;Accepted;High;In Progress;Org line C;E_8;in;G186 2nd;PROD473;Sweden;0.0
1-539000895;Completed-Closed;Jonas;2012/05/15 15:57:12.000;Variant 1;1;Completed;High;Closed;Org line C;E_8;in;G186 2nd;PROD473;Sweden;27232353.0
1-539083171;Accepted-In Progress;Katarina;2011/07/05 14:33:46.000;Variant 10;10;Accepted;Medium;In Progress;Org line G4;;se;S33 2nd;PROD374;Sweden;0.0
1-539083171;Accepted-Assigned;Katarina;2012/02/15 17:33:28.000;Variant 10;10;Accepted;Medium;Assigned;Org line G4;;se;S33 2nd;PROD374;Sweden;19450782.0
1-539083171;Completed-Closed;Katarina;2012/05/23 18:00:04.000;Variant 10;10;Completed;Medium;Closed;Org line G4;;se;S33 2nd;PROD374;Sweden;8468796.0
1-539633138;Accepted-In Progress;Carolyn;2011/07/07 13:43:33.000;Variant 2;2;Accepted;Medium;In Progress;Org line G3;;us;G199 3rd;PROD97;USA;0.0
1-539633138;Queued-Awaiting Assignment;Carolyn;2011/07/07 13:50:07.000;Variant 2;2;Queued;Medium;Awaiting Assignment;Org line G3;;us;G199 3rd;PROD97;USA;394.0
1-539633138;Accepted-In Progress;Padmanabha;2011/07/08 03:08:36.000;Variant 2;2;Accepted;Medium;In Progress;Org line G3;;us;G199 3rd;PROD97;Sweden;47909.0
1-539633138;Accepted-Assigned;Carolyn;2011/07/08 03:09:59.000;Variant 2;2;Accepted;Medium;Assigned;Org line G3;;us;G199 3rd;PROD97;USA;83.0
1-539633138;Accepted-In Progress;Ewa;2012/02/06 17:00:29.000;Variant 2;2;Accepted;Medium;In Progress;Org line G3;;us;G199 3rd;PROD97;POLAND;18453030.0
1-539633138;Completed-Closed;Ewa;2012/02/06 17:01:52.000;Variant 2;2;Completed;Medium;Closed;Org line G3;;us;G199 3rd;PROD97;POLAND;83.0
1-539752329;Accepted-In Progress;Grzegorz;2011/07/07 14:06:28.000;Variant 7;7;Accepted;Medium;In Progress;Org line A2;A2_1;pl;W16 3rd;PROD509;POLAND;0.0
1-539752329;Accepted-Wait;Grzegorz;2011/07/07 14:19:04.000;Variant 7;7;Accepted;Medium;Wait;Org line A2;A2_1;pl;W16 3rd;PROD509;POLAND;756.0
1-539752329;Accepted-In Progress;Grzegorz;2012/01/04 12:31:39.000;Variant 7;7;Accepted;Medium;In Progress;Org line A2;A2_1;pl;W16 3rd;PROD509;POLAND;15631955.0
1-539752329;Completed-Closed;Grzegorz;2012/01/04 12:32:34.000;Variant 7;7;Completed;Medium;Closed;Org line A2;A2_1;pl;W16 3rd;PROD509;POLAND;55.0
1-539805130;Accepted-In Progress;Andrew;2011/07/07 15:45:46.000;Variant 3;3;Accepted;Medium;In Progress;Org line A2;A2_1;gb;G42 3rd;PROD236;United Kingdom;0.0
1-539805130;Accepted-Wait;Andrew;2011/11/01 17:28:16.000;Variant 3;3;Accepted;Medium;Wait;Org line A2;A2_1;gb;G42 3rd;PROD236;United Kingdom;10114950.0
1-539805130;Completed-Closed;Andrew;2012/02/15 12:13:43.000;Variant 3;3;Completed;Medium;Closed;Org line A2;A2_1;gb;G42 3rd;PROD236;United Kingdom;9139527.0
1-540408651;Accepted-In Progress;Pranesh;2011/07/11 11:07:04.000;Variant 2;2;Accepted;Medium;In Progress;Org line C;E_8;br;G181 2nd;PROD476;INDIA;0.0
1-540408651;Queued-Awaiting Assignment;Pranesh;2011/07/11 11:07:58.000;Variant 2;2;Queued;Medium;Awaiting Assignment;Org line C;E_8;br;G181 2nd;PROD476;INDIA;54.0
1-540408651;Accepted-In Progress;Nagaraj;2011/07/11 11:10:03.000;Variant 2;2;Accepted;Medium;In Progress;Org line C;E_8;br;G181 2nd;PROD476;INDIA;125.0
1-540408651;Accepted-Assigned;Ricardo;2011/07/11 11:10:18.000;Variant 2;2;Accepted;Medium;Assigned;Org line C;E_8;br;G181 2nd;PROD476;Brazil;15.0
1-540408651;Accepted-In Progress;Thiago;2012/01/25 19:40:05.000;Variant 2;2;Accepted;Medium;In Progress;Org line B;E_6;br;S4 2nd;PROD476;Brazil;17137787.0
1-540408651;Completed-Closed;Thiago;2012/01/25 19:43:14.000;Variant 2;2;Completed;Medium;Closed;Org line B;E_6;br;S4 2nd;PROD476;Brazil;189.0
1-540500545;Accepted-In Progress;Andrew;2011/07/11 14:45:54.000;Variant 3;3;Accepted;Medium;In Progress;Org line A2;A2_1;gb;G42 3rd;PROD236;United Kingdom;0.0
1-540500545;Accepted-Wait;Andrew;2011/10/20 12:18:10.000;Variant 3;3;Accepted;Medium;Wait;Org line A2;A2_1;gb;G42 3rd;PROD236;United Kingdom;8717536.0
1-540500545;Completed-Closed;Andrew;2012/05/04 17:05:09.000;Variant 3;3;Completed;Medium;Closed;Org line A2;A2_1;gb;G42 3rd;PROD236;United Kingdom;17038019.0
1-540531611;Accepted-In Progress;Andrew;2011/07/11 16:39:07.000;Variant 7;7;Accepted;High;In Progress;Org line A2;A2_1;gb;G42 3rd;PROD236;United Kingdom;0.0
1-540531611;Accepted-Wait;Andrew;2011/07/11 16:55:20.000;Variant 7;7;Accepted;High;Wait;Org line A2;A2_1;gb;G42 3rd;PROD236;United Kingdom;973.0
1-540531611;Accepted-In Progress;Andrew;2012/05/04 17:02:55.000;Variant 7;7;Accepted;High;In Progress;Org line A2;A2_1;gb;G42 3rd;PROD236;United Kingdom;25747655.0
1-540531611;Completed-Closed;Andrew;2012/05/04 17:05:22.000;Variant 7;7;Completed;High;Closed;Org line A2;A2_1;gb;G42 3rd;PROD236;United Kingdom;147.0
1-540549178;Accepted-In Progress;Gunilla;2011/07/11 16:43:19.000;Variant 38;38;Accepted;Low;In Progress;Org line A2;A2_3;se;N23 2nd;PROD76;Sweden;0.0
1-540549178;Accepted-Wait;Gunilla;2011/07/11 16:44:18.000;Variant 38;38;Accepted;Low;Wait;Org line A2;A2_3;se;N23 2nd;PROD76;Sweden;59.0
1-540549178;Accepted-Assigned;Gunilla;2011/07/12 10:31:32.000;Variant 38;38;Accepted;Low;Assigned;Org line A2;A2_3;se;N23 2nd;PROD76;Sweden;64034.0
1-540549178;Accepted-Wait;Gunilla;2012/02/01 16:21:50.000;Variant 38;38;Accepted;Low;Wait;Org line A2;A2_3;se;N23 2nd;PROD76;Sweden;17646618.0
1-540549178;Completed-Closed;Gunilla;2012/02/03 13:24:52.000;Variant 38;38;Completed;Low;Closed;Org line A2;A2_3;se;N23 2nd;PROD76;Sweden;162182.0
1-540549229;Accepted-In Progress;Gunilla;2011/07/11 16:45:41.000;Variant 38;38;Accepted;Low;In Progress;Org line A2;A2_3;se;N23 2nd;PROD76;Sweden;0.0
1-540549229;Accepted-Wait;Gunilla;2011/07/11 16:46:10.000;Variant 38;38;Accepted;Low;Wait;Org line A2;A2_3;se;N23 2nd;PROD76;Sweden;29.0
1-540549229;Accepted-Assigned;Gunilla;2011/07/12 10:29:16.000;Variant 38;38;Accepted;Low;Assigned;Org line A2;A2_3;se;N23 2nd;PROD76;Sweden;63786.0
1-540549229;Accepted-Wait;Gunilla;2012/02/01 16:22:08.000;Variant 38;38;Accepted;Low;Wait;Org line A2;A2_3;se;N23 2nd;PROD76;Sweden;17646772.0
1-540549229;Completed-Closed;Gunilla;2012/02/03 13:26:27.000;Variant 38;38;Completed;Low;Closed;Org line A2;A2_3;se;N23 2nd;PROD76;Sweden;162259.0
1-540723633;Accepted-In Progress;Carolyn;2011/07/12 10:39:23.000;Variant 2;2;Accepted;Medium;In Progress;Org line G3;;us;G199 3rd;PROD97;USA;0.0
1-540723633;Queued-Awaiting Assignment;Carolyn;2011/07/12 10:43:56.000;Variant 2;2;Queued;Medium;Awaiting Assignment;Org line G3;;us;G199 3rd;PROD97;USA;273.0
1-540723633;Accepted-In Progress;Padmanabha;2011/07/12 11:47:12.000;Variant 2;2;Accepted;Medium;In Progress;Org line G3;;us;G199 3rd;PROD97;Sweden;3796.0
1-540723633;Accepted-Assigned;Carolyn;2011/07/12 11:47:21.000;Variant 2;2;Accepted;Medium;Assigned;Org line G3;;us;G199 3rd;PROD97;USA;9.0
1-540723633;Accepted-In Progress;Ewa;2012/01/31 08:29:06.000;Variant 2;2;Accepted;Medium;In Progress;Org line G3;;us;G199 3rd;PROD97;POLAND;17527305.0
1-540723633;Completed-Closed;Ewa;2012/01/31 08:47:20.000;Variant 2;2;Completed;Medium;Closed;Org line G3;;us;G199 3rd;PROD97;POLAND;1094.0
1-540904745;Accepted-In Progress;Carolyn;2011/07/12 21:58:20.000;Variant 2;2;Accepted;Low;In Progress;Org line G3;;us;G199 3rd;PROD96;USA;0.0
1-540904745;Queued-Awaiting Assignment;Carolyn;2011/07/12 21:59:15.000;Variant 2;2;Queued;Low;Awaiting Assignment;Org line G3;;us;G199 3rd;PROD96;USA;55.0
1-540904745;Accepted-In Progress;Padmanabha;2011/07/13 03:59:15.000;Variant 2;2;Accepted;Low;In Progress;Org line G3;;us;G199 3rd;PROD96;Sweden;21600.0
1-540904745;Accepted-Assigned;Carolyn;2011/07/13 04:00:29.000;Variant 2;2;Accepted;Low;Assigned;Org line G3;;us;G199 3rd;PROD96;USA;74.0
1-540904745;Accepted-In Progress;Ewa;2012/01/18 10:42:57.000;Variant 2;2;Accepted;Low;In Progress;Org line G3;;us;G199 3rd;PROD96;POLAND;16353748.0
1-540904745;Completed-Closed;Ewa;2012/01/18 10:43:34.000;Variant 2;2;Completed;Low;Closed;Org line G3;;us;G199 3rd;PROD96;POLAND;37.0
1-540947390;Accepted-In Progress;Christofer;2011/07/12 22:31:09.000;Variant 25;25;Accepted;Major;In Progress;Org line A2;A2_1;se;M19 2nd;PROD700;Sweden;0.0
1-540947390;Queued-Awaiting Assignment;Christofer;2011/07/12 22:31:58.000;Variant 25;25;Queued;Major;Awaiting Assignment;Org line A2;A2_1;se;M19 2nd;PROD700;Sweden;49.0
1-540947390;Accepted-Assigned;Per;2011/09/13 08:49:52.000;Variant 25;25;Accepted;Major;Assigned;Org line A2;A2_1;se;M19 2nd;PROD700;Sweden;5393874.0
1-540947390;Accepted-In Progress;Christofer;2012/02/01 13:00:03.000;Variant 25;25;Accepted;Major;In Progress;Org line A2;A2_1;se;M19 2nd;PROD700;Sweden;12197411.0
1-540947390;Completed-Closed;Christofer;2012/02/01 13:00:06.000;Variant 25;25;Completed;Major;Closed;Org line A2;A2_1;se;M19 2nd;PROD700;Sweden;3.0
1-541028557;Accepted-In Progress;Carolyn;2011/07/13 09:49:46.000;Variant 2;2;Accepted;Medium;In Progress;Org line G3;;us;G199 3rd;PROD97;USA;0.0
1-541028557;Queued-Awaiting Assignment;Carolyn;2011/07/13 09:59:45.000;Variant 2;2;Queued;Medium;Awaiting Assignment;Org line G3;;us;G199 3rd;PROD97;USA;599.0
1-541028557;Accepted-In Progress;Padmanabha;2011/07/13 10:10:06.000;Variant 2;2;Accepted;Medium;In Progress;Org line G3;;us;G199 3rd;PROD97;Sweden;621.0
1-541028557;Accepted-Assigned;Carolyn;2011/07/13 10:10:13.000;Variant 2;2;Accepted;Medium;Assigned;Org line G3;;us;G199 3rd;PROD97;USA;7.0
1-541028557;Accepted-In Progress;Ewa;2012/01/30 13:10:31.000;Variant 2;2;Accepted;Medium;In Progress;Org line G3;;us;G199 3rd;PROD97;POLAND;17377218.0
1-541028557;Completed-Closed;Ewa;2012/01/30 13:11:17.000;Variant 2;2;Completed;Medium;Closed;Org line G3;;us;G199 3rd;PROD97;POLAND;46.0
1-541088014;Accepted-Wait;Amit;2011/07/13 11:38:58.000;Variant 76;76;Accepted;High;Wait;Org line C;E_5;in;G92;PROD793;INDIA;0.0
1-541088014;Accepted-Assigned;Amit;2011/07/13 11:39:36.000;Variant 76;76;Accepted;High;Assigned;Org line C;E_5;in;G92;PROD793;INDIA;38.0
1-541088014;Accepted-In Progress;Amit;2011/09/19 15:08:35.000;Variant 76;76;Accepted;High;In Progress;Org line C;E_5;in;G92;PROD793;INDIA;5887739.0
1-541088014;Completed-Closed;Amit;2012/02/29 12:13:57.000;Variant 76;76;Completed;High;Closed;Org line C;E_5;in;G92;PROD793;INDIA;14072722.0
1-541565290;Accepted-In Progress;Carolyn;2011/07/15 08:50:37.000;Variant 2;2;Accepted;Medium;In Progress;Org line G3;;us;G199 3rd;PROD98;USA;0.0
1-541565290;Queued-Awaiting Assignment;Carolyn;2011/07/15 08:53:23.000;Variant 2;2;Queued;Medium;Awaiting Assignment;Org line G3;;us;G199 3rd;PROD98;USA;166.0
1-541565290;Accepted-In Progress;Padmanabha;2011/07/15 08:55:33.000;Variant 2;2;Accepted;Medium;In Progress;Org line G3;;us;G199 3rd;PROD98;Sweden;130.0
1-541565290;Accepted-Assigned;Carolyn;2011/07/15 08:55:41.000;Variant 2;2;Accepted;Medium;Assigned;Org line G3;;us;G199 3rd;PROD98;USA;8.0
1-541565290;Accepted-In Progress;Ewa;2012/02/06 22:10:04.000;Variant 2;2;Accepted;Medium;In Progress;Org line G3;;us;G199 3rd;PROD98;POLAND;17846063.0
1-541565290;Completed-Closed;Ewa;2012/02/06 22:11:17.000;Variant 2;2;Completed;Medium;Closed;Org line G3;;us;G199 3rd;PROD98;POLAND;73.0
1-541566505;Accepted-In Progress;Carolyn;2011/07/15 09:02:25.000;Variant 2;2;Accepted;Medium;In Progress;Org line G3;;us;G199 3rd;PROD97;USA;0.0
1-541566505;Queued-Awaiting Assignment;Carolyn;2011/07/15 09:12:43.000;Variant 2;2;Queued;Medium;Awaiting Assignment;Org line G3;;us;G199 3rd;PROD97;USA;618.0
1-541566505;Accepted-In Progress;Padmanabha;2011/07/15 09:14:45.000;Variant 2;2;Accepted;Medium;In Progress;Org line G3;;us;G199 3rd;PROD97;Sweden;122.0
1-541566505;Accepted-Assigned;Carolyn;2011/07/15 09:14:54.000;Variant 2;2;Accepted;Medium;Assigned;Org line G3;;us;G199 3rd;PROD97;USA;9.0
1-541566505;Accepted-In Progress;Ewa;2012/02/06 21:33:03.000;Variant 2;2;Accepted;Medium;In Progress;Org line G3;;us;G199 3rd;PROD97;POLAND;17842689.0
1-541566505;Completed-Closed;Ewa;2012/02/06 21:34:12.000;Variant 2;2;Completed;Medium;Closed;Org line G3;;us;G199 3rd;PROD97;POLAND;69.0
1-541655216;Accepted-In Progress;Carolyn;2011/07/15 13:56:10.000;Variant 2;2;Accepted;Medium;In Progress;Org line G3;;us;G199 3rd;PROD97;USA;0.0
1-541655216;Queued-Awaiting Assignment;Carolyn;2011/07/15 14:15:01.000;Variant 2;2;Queued;Medium;Awaiting Assignment;Org line G3;;us;G199 3rd;PROD97;USA;1131.0
1-541655216;Accepted-In Progress;Kannan;2011/07/18 12:20:39.000;Variant 2;2;Accepted;Medium;In Progress;Org line G3;;us;G199 3rd;PROD97;Sweden;252338.0
1-541655216;Accepted-Assigned;Carolyn;2011/07/18 12:20:47.000;Variant 2;2;Accepted;Medium;Assigned;Org line G3;;us;G199 3rd;PROD97;USA;8.0
1-541655216;Accepted-In Progress;Ewa;2012/02/06 20:56:07.000;Variant 2;2;Accepted;Medium;In Progress;Org line G3;;us;G199 3rd;PROD97;POLAND;17570120.0
1-541655216;Completed-Closed;Ewa;2012/02/06 20:57:55.000;Variant 2;2;Completed;Medium;Closed;Org line G3;;us;G199 3rd;PROD97;POLAND;108.0
1-541686305;Accepted-In Progress;Carolyn;2011/07/15 16:34:41.000;Variant 2;2;Accepted;Medium;In Progress;Org line G3;;us;G199 3rd;PROD97;USA;0.0
1-541686305;Queued-Awaiting Assignment;Carolyn;2011/07/15 16:37:51.000;Variant 2;2;Queued;Medium;Awaiting Assignment;Org line G3;;us;G199 3rd;PROD97;USA;190.0
1-541686305;Accepted-In Progress;Santhosh;2011/07/18 15:45:14.000;Variant 2;2;Accepted;Medium;In Progress;Org line G3;;us;G199 3rd;PROD97;Sweden;256043.0
1-541686305;Accepted-Assigned;Carolyn;2011/07/18 15:50:26.000;Variant 2;2;Accepted;Medium;Assigned;Org line G3;;us;G199 3rd;PROD97;USA;312.0
1-541686305;Accepted-In Progress;Ewa;2012/02/06 17:04:48.000;Variant 2;2;Accepted;Medium;In Progress;Org line G3;;us;G199 3rd;PROD97;POLAND;17543662.0
1-541686305;Completed-Closed;Ewa;2012/02/06 17:05:44.000;Variant 2;2;Completed;Medium;Closed;Org line G3;;us;G199 3rd;PROD97;POLAND;56.0
1-542919207;Accepted-In Progress;Cyril;2011/07/22 09:56:05.000;Variant 31;31;Accepted;Medium;In Progress;Org line C;E_6;fr;W12 2nd;PROD802;France;0.0
1-542919207;Queued-Awaiting Assignment;Cyril;2011/07/22 10:03:11.000;Variant 31;31;Queued;Medium;Awaiting Assignment;Org line C;E_6;fr;W12 2nd;PROD802;France;426.0
1-542919207;Queued-Awaiting Assignment;Sarah;2011/07/22 18:59:03.000;Variant 31;31;Queued;Medium;Awaiting Assignment;Org line A2;A2_5;fr;V5 3rd;PROD802;France;32152.0
1-542919207;Accepted-In Progress;Sarah;2012/04/11 12:56:37.000;Variant 31;31;Accepted;Medium;In Progress;Org line A2;A2_5;fr;V4 3rd;PROD802;France;22787854.0
1-542919207;Completed-Closed;Sarah;2012/04/11 13:00:51.000;Variant 31;31;Completed;Medium;Closed;Org line A2;A2_5;fr;V4 3rd;PROD802;France;254.0
1-543300099;Accepted-In Progress;Ian;2011/07/25 13:47:13.000;Variant 13;13;Accepted;Medium;In Progress;Org line A2;A2_1;gb;G42 3rd;PROD236;United Kingdom;0.0
1-543300099;Accepted-Assigned;Ian;2011/07/25 16:39:06.000;Variant 13;13;Accepted;Medium;Assigned;Org line A2;A2_1;gb;G42 3rd;PROD236;United Kingdom;10313.0
1-543300099;Accepted-In Progress;Ian;2011/09/09 13:17:02.000;Variant 13;13;Accepted;Medium;In Progress;Org line A2;A2_1;gb;G42 3rd;PROD236;United Kingdom;3962276.0
1-543300099;Accepted-In Progress;Andrew;2012/05/04 17:00:49.000;Variant 13;13;Accepted;Medium;In Progress;Org line A2;A2_1;gb;G42 3rd;PROD236;United Kingdom;20576627.0
1-543300099;Completed-Closed;Andrew;2012/05/04 17:00:50.000;Variant 13;13;Completed;Medium;Closed;Org line A2;A2_1;gb;G42 3rd;PROD236;United Kingdom;1.0
1-544200884;Accepted-In Progress;Paul;2011/07/29 15:47:54.000;Variant 3;3;Accepted;High;In Progress;Org line A2;A2_1;gb;G42 3rd;PROD236;United Kingdom;0.0
1-544200884;Accepted-Wait;Paul;2011/08/01 16:13:25.000;Variant 3;3;Accepted;High;Wait;Org line A2;A2_1;gb;G42 3rd;PROD236;United Kingdom;260731.0
1-544200884;Completed-Closed;Paul;2012/02/15 12:52:57.000;Variant 3;3;Completed;High;Closed;Org line A2;A2_1;gb;G42 3rd;PROD236;United Kingdom;17095172.0
1-544527205;Accepted-In Progress;Karel;2011/08/01 14:04:46.000;Variant 3;3;Accepted;High;In Progress;Org line C;E_1;us;G13 2nd;PROD398;Belgium;0.0
