Activity;Case ID;Duration;Event_Nr
Completed-Closed;1-565905115;22216833.0;3
Accepted-In Progress;1-566003511;0.0;1
Queued-Awaiting Assignment;1-566003511;782337.0000000049;2
Accepted-In Progress;1-566003511;52521756.000000015;3
Completed-Closed;1-566003511;11.000000011596324;4
Accepted-In Progress;1-566096602;4.784816706540621e-09;1
Queued-Awaiting Assignment;1-566096602;157.00000002433134;2
Accepted-In Progress;1-566096602;7.276940761226569e-09;3
Completed-Closed;1-566096602;7.00000000175995;4
Accepted-In Progress;1-566101203;589140.0000000049;1
Completed-Closed;1-566101203;371.0000000152127;2
Accepted-In Progress;1-566332021;82184.00000001304;1
Queued-Awaiting Assignment;1-566332021;209.000000032683;2
Accepted-In Progress;1-566332021;0.0;3
Accepted-Assigned;1-566332021;431.00000000252703;4
Accepted-In Progress;1-566332021;2293834.9999999995;5
Completed-Closed;1-566332021;16863015.000000007;6
Accepted-In Progress;1-566642468;4.1786374935960066e-09;1
Queued-Awaiting Assignment;1-566642468;94.00000001405891;2
Accepted-In Progress;1-566642468;28773359.00000001;3
Accepted-Assigned;1-566642468;10.00000000685677;4
Accepted-In Progress;1-566642468;1.922058772375848e-08;5
Completed-Closed;1-566642468;1648016.0000000016;6
Accepted-In Progress;1-566661201;7.09942584210165e-10;1
Accepted-Wait;1-566661201;487284.9999999884;2
Completed-Closed;1-566661201;6742602.000000002;3
Accepted-In Progress;1-567100387;6.97400153840153e-09;1
Completed-Closed;1-567100387;2.0000000044492867;2
Accepted-In Progress;1-567362335;4485531.000000012;1
Accepted-Wait;1-567362335;561.00000000498;2
Completed-Closed;1-567362335;597452.9999999901;3
Accepted-In Progress;1-567440922;6.558536710435298e-09;1
Queued-Awaiting Assignment;1-567440922;1503.9999999900137;2
Accepted-In Progress;1-567440922;1.1255745173290042e-08;3
Accepted-Assigned;1-567440922;76278.00000000659;4
Accepted-In Progress;1-567440922;2.6294019497016097e-09;5
Completed-Closed;1-567440922;169.99999999695277;6
Accepted-In Progress;1-567718361;4228979.000000002;1
Completed-Closed;1-567718361;4075256.999999998;2
Accepted-In Progress;1-567958551;4.975965642032045e-08;1
Accepted-In Progress;1-567958551;0.0;2
Completed-Closed;1-567958551;38.99999999948981;3
Accepted-In Progress;1-567981735;1.1294382936392875e-08;1
Queued-Awaiting Assignment;1-567981735;119.00000001555493;2
Accepted-In Progress;1-567981735;0.0;3
Accepted-Assigned;1-567981735;24.000000014153148;4
Accepted-In Progress;1-567981735;9.591874930934117e-09;5
Completed-Closed;1-567981735;4311829.0;6
Accepted-In Progress;1-572078531;4.6682152478525695e-08;1
Queued-Awaiting Assignment;1-572078531;554.000000005475;2
Accepted-In Progress;1-572078531;19258340.999999985;3
Queued-Awaiting Assignment;1-572078531;974.9999999940449;4
Accepted-In Progress;1-572078531;6.797151039355741e-09;5
Accepted-In Progress;1-572078531;0.0;6
Completed-Closed;1-572078531;148.9999999786476;7
Accepted-In Progress;1-572330175;8.39652620410535e-09;1
Queued-Awaiting Assignment;1-572330175;608.0000000320447;2
Accepted-In Progress;1-572330175;604029.0000000073;3
Queued-Awaiting Assignment;1-572330175;22310070.999999996;4
Accepted-In Progress;1-572330175;0.0;5
Completed-Closed;1-572330175;55.00000002146638;6
Accepted-In Progress;1-572625937;14026.000000000035;1
Queued-Awaiting Assignment;1-572625937;439.9999999837096;2
Accepted-In Progress;1-572625937;0.0;3
Accepted-Assigned;1-572625937;6.000000037802478;4
Accepted-In Progress;1-572625937;900649.0000000091;5
Completed-Closed;1-572625937;32.99999998570751;6
Accepted-In Progress;1-572730349;336.00000000406635;1
Accepted-Wait;1-572730349;5609991.999999982;2
Accepted-In Progress;1-572730349;0.0;3
Accepted-In Progress;1-572730349;0.0;4
Completed-Closed;1-572730349;3390438.0000000107;5
Accepted-In Progress;1-572802327;0.0;1
Queued-Awaiting Assignment;1-572802327;658.9999999999283;2
Accepted-In Progress;1-572802327;0.0;3
Completed-Closed;1-572802327;31.000000002877435;4
Accepted-In Progress;1-573215995;6995518.000000029;1
Accepted-Assigned;1-573215995;40.00000001246052;2
Accepted-In Progress;1-573215995;23399195.99999998;3
Accepted-In Progress;1-573215995;5.476543319582159e-09;4
Completed-Closed;1-573215995;1321948.0000000014;5
Accepted-In Progress;1-573278049;3322.9999999978727;1
Accepted-Wait;1-573278049;17.999999963303342;2
Completed-Closed;1-573278049;535.0000000116121;3
Accepted-In Progress;1-573280988;15729116.999999998;1
Completed-Closed;1-573280988;102257.00000000821;2
Accepted-In Progress;1-573316263;70044.99999998962;1
Queued-Awaiting Assignment;1-573316263;9.999999998144832;2
Accepted-In Progress;1-573316263;5505.999999982996;3
Accepted-Wait;1-573316263;471.00000000335655;4
Completed-Closed;1-573316263;13.999999986628993;5
Accepted-In Progress;1-573639367;1.3519872966994444e-08;1
Queued-Awaiting Assignment;1-573639367;224.00000000137632;2
Accepted-In Progress;1-573639367;0.0;3
Accepted-Assigned;1-573639367;7007558.000000008;4
Accepted-In Progress;1-573639367;1.1919478812751426e-09;5
Completed-Closed;1-573639367;99.99999999013167;6
Accepted-In Progress;1-573655864;45169316.0;1
Queued-Awaiting Assignment;1-573655864;36.000000006029516;2
Accepted-In Progress;1-573655864;0.0;3
Accepted-Assigned;1-573655864;1295965.999999988;4
Accepted-In Progress;1-573655864;22266963.000000004;5
Completed-Closed;1-573655864;96.99999998424883;6
Accepted-In Progress;1-573904126;105191.0000000082;1
Queued-Awaiting Assignment;1-573904126;5.2197335198933074e-09;2
Accepted-In Progress;1-573904126;10905313.999999994;3
Completed-Closed;1-573904126;78.99999998592844;4
Accepted-In Progress;1-574045461;0.0;1
Completed-Closed;1-574045461;309.000000012839;2
Accepted-In Progress;1-574052419;0.0;1
Queued-Awaiting Assignment;1-574052419;750.0000000027563;2
Accepted-In Progress;1-574052419;9416090.999999976;3
Completed-Closed;1-574052419;1339393.9999999963;4
Accepted-In Progress;1-574132549;7.591508310571854e-09;1
Queued-Awaiting Assignment;1-574132549;304.00000002993403;2
Accepted-In Progress;1-574132549;0.0;3
Accepted-Assigned;1-574132549;203.99999997357475;4
Accepted-In Progress;1-574132549;52854180.0;5
Completed-Closed;1-574132549;152.0000000208059;6
Accepted-In Progress;1-574162627;8.158139360372732e-09;1
Queued-Awaiting Assignment;1-574162627;627.9999999941788;2
Accepted-In Progress;1-574162627;1.9600872305630835e-08;3
Accepted-Assigned;1-574162627;3886330.0000000065;4
Accepted-In Progress;1-574162627;11256.999999998987;5
Completed-Closed;1-574162627;1380935.000000003;6
Accepted-In Progress;1-574271413;9.697921789004742e-09;1
Queued-Awaiting Assignment;1-574271413;1216.9999998526453;2
Accepted-In Progress;1-574271413;13477919.000000002;3
Accepted-Assigned;1-574271413;114.00000000943201;4
Accepted-In Progress;1-574271413;9.303654480700618e-09;5
Completed-Closed;1-574271413;591601.0000000093;6
Accepted-In Progress;1-574623837;34235531.99999999;1
Accepted-Assigned;1-574623837;10710.99999999502;2
Accepted-In Progress;1-574623837;1.457990963978039e-09;3
Completed-Closed;1-574623837;17198807.000000007;4
Accepted-In Progress;1-575690736;8.084149513503816e-09;1
Accepted-In Progress;1-575690736;0.0;2
Accepted-In Progress;1-575690736;0.0;3
Completed-Closed;1-575690736;55.99999999123357;4
Accepted-In Progress;1-576186189;11348.000000024924;1
Accepted-In Progress;1-576186189;2.1919671717982304e-08;2
Accepted-In Progress;1-576186189;37548236.999999985;3
Completed-Closed;1-576186189;2.000000019447642;4
Accepted-In Progress;1-576423636;89168.99999996691;1
Accepted-In Progress;1-576423636;489433.000000005;2
Completed-Closed;1-576423636;2576979.999999986;3
Accepted-In Progress;1-576807766;1.1005826121158015e-08;1
Accepted-In Progress;1-576807766;1214729.0000000254;2
Completed-Closed;1-576807766;48.99999997201564;3
Accepted-In Progress;1-576881364;11314813.999999989;1
Completed-Closed;1-576881364;283.00000000063;2
Accepted-In Progress;1-576934735;9.634439209223556e-10;1
Completed-Closed;1-576934735;1389791.999999996;2
Accepted-In Progress;1-577196856;2904.0000000012624;1
Queued-Awaiting Assignment;1-577196856;618.0000000206943;2
Accepted-In Progress;1-577196856;0.0;3
Accepted-Assigned;1-577196856;2.994443286177674e-08;4
Accepted-In Progress;1-577196856;14498.999999999436;5
Completed-Closed;1-577196856;2167080.0000000168;6
Accepted-In Progress;1-577236636;0.0;1
Queued-Awaiting Assignment;1-577236636;111.99999998143322;2
Accepted-In Progress;1-577236636;53549300.0;3
Completed-Closed;1-577236636;3565008.00000001;4
Accepted-In Progress;1-577288653;2334639.999999988;1
Queued-Awaiting Assignment;1-577288653;509.99999997152054;2
Accepted-In Progress;1-577288653;2.2877322473218753e-08;3
Accepted-Assigned;1-577288653;738.9999999702185;4
Accepted-In Progress;1-577288653;29989167.0;5
Completed-Closed;1-577288653;7347201.999999997;6
Accepted-In Progress;1-577396354;1.983177946716759e-09;1
Queued-Awaiting Assignment;1-577396354;233.00000000678622;2
Accepted-In Progress;1-577396354;1.3291884294579408e-08;3
Accepted-Assigned;1-577396354;64033.99999999073;4
Accepted-In Progress;1-577396354;0.0;5
Completed-Closed;1-577396354;9153851.999999987;6
Accepted-In Progress;1-577685618;0.0;1
Accepted-In Progress;1-577685618;2337.0000000086366;2
Completed-Closed;1-577685618;21925454.000000004;3
Accepted-In Progress;1-577834779;26504035.000000004;1
Accepted-Assigned;1-577834779;7857996.999999986;2
Completed-Closed;1-577834779;111.99999998385465;3
Accepted-In Progress;1-578252937;6.115353108658782e-09;1
Completed-Closed;1-578252937;2995.0000000005452;2
Accepted-In Progress;1-578579972;34235690.0;1
Completed-Closed;1-578579972;517872.9999999965;2
Accepted-In Progress;1-578598959;14352791.00000001;1
Accepted-In Progress;1-578598959;1.8150352519862301e-09;2
Queued-Awaiting Assignment;1-578598959;511.00000000701004;3
Accepted-In Progress;1-578598959;5506.000000004929;4
Completed-Closed;1-578598959;3722.0000000045234;5
Accepted-In Progress;1-578612825;0.0;1
Queued-Awaiting Assignment;1-578612825;977.000000045915;2
Accepted-In Progress;1-578612825;229487.99999999217;3
Completed-Closed;1-578612825;6385352.999999989;4
Accepted-In Progress;1-578686199;641558.9999999997;1
Completed-Closed;1-578686199;3617912.0000000275;2
Accepted-In Progress;1-578831063;147.0000000110801;1
Queued-Awaiting Assignment;1-578831063;8901.000000024289;2
Accepted-In Progress;1-578831063;8.885615967558474e-10;3
Accepted-Assigned;1-578831063;113.99999999574463;4
Accepted-In Progress;1-578831063;83.00000000585001;5
Completed-Closed;1-578831063;27289529.999999996;6
Accepted-In Progress;1-579078207;761722.0000000016;1
Accepted-Wait;1-579078207;674912.0000000034;2
Completed-Closed;1-579078207;14426850.000000002;3
Accepted-In Progress;1-579211624;55665293.00000001;1
Queued-Awaiting Assignment;1-579211624;5754729.999999997;2
Accepted-In Progress;1-579211624;0.0;3
Accepted-Assigned;1-579211624;3165.0000000183622;4
Accepted-In Progress;1-579211624;0.0;5
Completed-Closed;1-579211624;10636815.00000001;6
Accepted-In Progress;1-579250167;6.763159939723765e-10;1
Accepted-Wait;1-579250167;48.00000002221745;2
Completed-Closed;1-579250167;7249059.999999965;3
Accepted-In Progress;1-579369463;2.9981857906658713e-09;1
Queued-Awaiting Assignment;1-579369463;24.000000009259317;2
Accepted-In Progress;1-579369463;3286923.999999997;3
Accepted-Assigned;1-579369463;18.999999974357387;4
Accepted-In Progress;1-579369463;139.9999999764356;5
Completed-Closed;1-579369463;3110081.000000001;6
Accepted-In Progress;1-579517011;0.0;1
Accepted-Wait;1-579517011;561.0000000388948;2
Completed-Closed;1-579517011;436.0000000353525;3
Accepted-In Progress;1-579636429;51943.00000006918;1
Completed-Closed;1-579636429;5541446.9999999935;2
Accepted-In Progress;1-580296643;9.696006273818352e-09;1
Accepted-Assigned;1-580296643;8.000000025184374;2
Accepted-In Progress;1-580296643;0.0;3
Completed-Closed;1-580296643;7.9999999934866315;4
Accepted-In Progress;1-580325905;1595.999999983076;1
Completed-Closed;1-580325905;2844354.0000000033;2
Accepted-In Progress;1-580358285;441183.000000003;1
Queued-Awaiting Assignment;1-580358285;311.99999999796523;2
Accepted-In Progress;1-580358285;70641.99999999972;3
Accepted-Assigned;1-580358285;12.000000009431854;4
Accepted-In Progress;1-580358285;0.0;5
Completed-Closed;1-580358285;3561233.000000006;6
Accepted-In Progress;1-580385263;1.9815464840677852e-08;1
Queued-Awaiting Assignment;1-580385263;309.00000002273094;2
Accepted-In Progress;1-580385263;0.0;3
Accepted-Assigned;1-580385263;1475191.9999999476;4
Accepted-In Progress;1-580385263;3.258728523217694e-08;5
Completed-Closed;1-580385263;23594516.000000004;6
Accepted-In Progress;1-580464971;62999897.99999999;1
Queued-Awaiting Assignment;1-580464971;20726.00000000254;2
Accepted-In Progress;1-580464971;1.45447219307535e-08;3
Queued-Awaiting Assignment;1-580464971;191.00000000003345;4
Accepted-In Progress;1-580464971;0.0;5
Accepted-In Progress;1-580464971;0.0;6
Completed-Closed;1-580464971;43.00000000689815;7
Accepted-In Progress;1-580981634;4.484752765467441e-09;1
Completed-Closed;1-580981634;179424.0000000063;2
Accepted-In Progress;1-581652169;0.0;1
Completed-Closed;1-581652169;2840449.999999981;2
Accepted-In Progress;1-581740771;10199720.000000011;1
Completed-Closed;1-581740771;4232479.99999998;2
Accepted-In Progress;1-581815727;0.0;1
Queued-Awaiting Assignment;1-581815727;1651.0000000238092;2
Accepted-Assigned;1-581815727;9.000000002827349;3
Accepted-In Progress;1-581815727;11047.999999999949;4
Completed-Closed;1-581815727;12037726.000000002;5
Accepted-In Progress;1-582296121;7.40839754801151e-09;1
Completed-Closed;1-582296121;4835957.999999992;2
Accepted-In Progress;1-582401721;17570119.99999999;1
Accepted-In Progress;1-582401721;11925686.00000001;2
Completed-Closed;1-582401721;24.9999999904838;3
Accepted-In Progress;1-583171096;10557814.0;1
Queued-Awaiting Assignment;1-583171096;0.0;2
Accepted-In Progress;1-583171096;3.306908378096113e-08;3
Accepted-Assigned;1-583171096;5.000000017488053;4
Accepted-In Progress;1-583171096;6.879709142852319e-10;5
Completed-Closed;1-583171096;4311828.999999972;6
Accepted-In Progress;1-583931536;3.0260743565415546e-09;1
Completed-Closed;1-583931536;1623.0000000038208;2
Accepted-In Progress;1-583944596;2465.999999949196;1
Accepted-In Progress;1-583944596;18758218.0;2
Completed-Closed;1-583944596;73.99999998776867;3
Accepted-In Progress;1-584047671;3002448.0000000154;1
Accepted-Wait;1-584047671;0.0;2
Completed-Closed;1-584047671;4.000000006639454;3
Accepted-In Progress;1-584612205;9.621220447474499e-09;1
Accepted-Assigned;1-584612205;16.000000003109054;2
Accepted-In Progress;1-584612205;0.0;3
Accepted-Wait;1-584612205;256.99999997200945;4
Completed-Closed;1-584612205;82.00000001011286;5
Accepted-In Progress;1-584754762;57098325.99999999;1
Completed-Closed;1-584754762;12525631.999999996;2
Accepted-In Progress;1-584776062;36397583.000000015;1
Accepted-Wait;1-584776062;53.99999999718103;2
Completed-Closed;1-584776062;171.9999999999933;3
Accepted-In Progress;1-584812041;3962275.9999999865;1
Accepted-Assigned;1-584812041;126.99999998328325;2
Accepted-In Progress;1-584812041;33115.9999999864;3
Accepted-Wait;1-584812041;1908563.9999999835;4
Completed-Closed;1-584812041;3806357.000000004;5
Accepted-In Progress;1-584828902;23674835.00000001;1
Completed-Closed;1-584828902;97.99999997457802;2
Accepted-In Progress;1-584938329;0.0;1
Accepted-In Progress;1-584938329;2.2611397072327083e-09;2
Accepted-In Progress;1-584938329;641.9999999928838;3
Accepted-In Progress;1-584938329;0.0;4
Completed-Closed;1-584938329;600.999999997185;5
Accepted-In Progress;1-585467875;3.5989456343478148e-09;1
Accepted-In Progress;1-585467875;0.0;2
Completed-Closed;1-585467875;349.0000000297809;3
Accepted-In Progress;1-585714932;0.0;1
Queued-Awaiting Assignment;1-585714932;2466.0000000039777;2
Accepted-In Progress;1-585714932;0.0;3
Accepted-Wait;1-585714932;39.00000000526558;4
Accepted-Assigned;1-585714932;1.000000018697804;5
Accepted-In Progress;1-585714932;56458815.0;6
Completed-Closed;1-585714932;46.000000005454226;7
Accepted-In Progress;1-586382001;156.99999999672764;1
Completed-Closed;1-586382001;151.00000001375474;2
Accepted-In Progress;1-586382068;9.445226798455936e-09;1
Completed-Closed;1-586382068;2889.0000000001664;2
Accepted-In Progress;1-587058585;10455729.999999993;1
Completed-Closed;1-587058585;2527.999999976748;2
Accepted-In Progress;1-587337285;16353747.99999999;1
Completed-Closed;1-587337285;3014320.9999999995;2
Accepted-In Progress;1-587337305;4.0514755971989544e-08;1
Completed-Closed;1-587337305;10718844.99999999;2
Accepted-In Progress;1-587383007;87060.00000001391;1
Completed-Closed;1-587383007;70.00000000806048;2
Accepted-In Progress;1-588543315;0.0;1
Completed-Closed;1-588543315;24.999999995295475;2
Accepted-In Progress;1-588566574;0.0;1
Accepted-Wait;1-588566574;6983325.999999967;2
Completed-Closed;1-588566574;1821739.0000000093;3
Accepted-In Progress;1-589099869;2.5657483335144828e-09;1
Completed-Closed;1-589099869;129.9999999796198;2
Accepted-In Progress;1-589370341;11678.999999979318;1
Accepted-In Progress;1-589370341;82183.99999999526;2
Queued-Awaiting Assignment;1-589370341;87294.00000000851;3
Accepted-In Progress;1-589370341;268363.9999999639;4
Accepted-Assigned;1-589370341;4834754.999999991;5
Accepted-In Progress;1-589370341;21.999999972135317;6
Completed-Closed;1-589370341;12353310.999999998;7
Accepted-In Progress;1-589421537;198156.0000000006;1
Completed-Closed;1-589421537;4634746.000000002;2
Accepted-In Progress;1-589962550;3052285.0000000023;1
Completed-Closed;1-589962550;650150.000000014;2
Accepted-In Progress;1-589999547;55665293.000000015;1
Completed-Closed;1-589999547;11.000000008394737;2
Accepted-In Progress;1-589999547;31981939.000000007;3
