Activity;Case ID;Duration;Event_Nr
Accepted-Wait;1-546272906;87.9999999964739;2
Accepted-Assigned;1-546272906;24.00000000159362;3
Accepted-Wait;1-546272906;26576105.000000007;4
Completed-Closed;1-546272906;458.0000000213966;5
Accepted-In Progress;1-546692981;489433.00000001554;1
Completed-Closed;1-546692981;85.99999999592752;2
Accepted-In Progress;1-546693092;33091535.000000015;1
Completed-Closed;1-546693092;1137010.9999999902;2
Accepted-In Progress;1-547539001;0.0;1
Completed-Closed;1-547539001;53069913.999999985;2
Accepted-In Progress;1-547617088;6.783357980478606e-10;1
Accepted-Assigned;1-547617088;111.00000000575201;2
Accepted-Assigned;1-547617088;430.9999999797348;3
Accepted-Wait;1-547617088;256.99999996927943;4
Completed-Closed;1-547617088;2310818.999999998;5
Accepted-In Progress;1-547802271;0.0;1
Completed-Closed;1-547802271;442.99999999330873;2
Accepted-In Progress;1-548188531;14.00000002369601;1
Completed-Closed;1-548188531;262.0000000050682;2
Accepted-In Progress;1-548188557;0.0;1
Completed-Closed;1-548188557;7863235.0;2
Accepted-In Progress;1-548188833;0.0;1
Completed-Closed;1-548188833;4798205.000000023;2
Accepted-In Progress;1-549431982;1.3004969068151607e-08;1
Queued-Awaiting Assignment;1-549431982;975.000000017451;2
Accepted-In Progress;1-549431982;27477.999999996573;3
Accepted-Wait;1-549431982;0.0;4
Completed-Closed;1-549431982;342276.0000000062;5
Accepted-In Progress;1-550159631;1.7050062686521419e-09;1
Accepted-Wait;1-550159631;12.00000000080933;2
Accepted-Assigned;1-550159631;20.00000000299301;3
Accepted-In Progress;1-550159631;0.0;4
Completed-Closed;1-550159631;0.9999999967437277;5
Accepted-In Progress;1-550577363;1.0831062558625862e-09;1
Accepted-Wait;1-550577363;73189.99999998359;2
Accepted-Wait;1-550577363;27910476.99999998;3
Accepted-In Progress;1-550577363;0.0;4
Completed-Closed;1-550577363;2343677.9999999884;5
Accepted-In Progress;1-550611848;70013.9999999943;1
Completed-Closed;1-550611848;16949386.000000026;2
Accepted-In Progress;1-553276916;4.781664366946462e-09;1
Completed-Closed;1-553276916;5444951.999999999;2
Accepted-In Progress;1-553276916;0.0;3
Accepted-In Progress;1-553276916;0.0;4
Completed-Closed;1-553276916;42.99999999465878;5
Accepted-In Progress;1-555105571;36218870.000000015;1
Queued-Awaiting Assignment;1-555105571;757.9999999962358;2
Accepted-In Progress;1-555105571;2.704566681560961e-09;3
Accepted-Assigned;1-555105571;153.00000000834922;4
Accepted-In Progress;1-555105571;7695806.000000009;5
Completed-Closed;1-555105571;522.9999999835032;6
Accepted-In Progress;1-557618809;245649.00000000402;1
Completed-Closed;1-557618809;26.000000002296684;2
Accepted-In Progress;1-557739965;1.7857300031321232e-08;1
Accepted-Wait;1-557739965;5661.0000000185;2
Completed-Closed;1-557739965;148.0000000230911;3
Accepted-In Progress;1-560418897;28946.99999998666;1
Queued-Awaiting Assignment;1-560418897;207.00000001773208;2
Accepted-In Progress;1-560418897;268364.00000000285;3
Accepted-Assigned;1-560418897;5181964.999999974;4
Accepted-In Progress;1-560418897;3234.999999988822;5
Completed-Closed;1-560418897;54.99999998684764;6
Accepted-In Progress;1-560419045;0.0;1
Queued-Awaiting Assignment;1-560419045;297.9999999852554;2
Accepted-In Progress;1-560419045;1.1728262487449356e-08;3
Accepted-Assigned;1-560419045;3.999999975909396;4
Accepted-In Progress;1-560419045;0.0;5
Completed-Closed;1-560419045;187.9999999811888;6
Accepted-In Progress;1-560504546;0.0;1
Queued-Awaiting Assignment;1-560504546;192.00000001146265;2
Accepted-In Progress;1-560504546;244679.99999999744;3
Accepted-Wait;1-560504546;836432.9999999892;4
Accepted-Assigned;1-560504546;105.00000000034785;5
Accepted-In Progress;1-560504546;620805.9999999993;6
Completed-Closed;1-560504546;617451.9999999916;7
Accepted-In Progress;1-560703011;0.0;1
Accepted-In Progress;1-560703011;0.0;2
Completed-Closed;1-560703011;44.00000000606331;3
Accepted-In Progress;1-561068081;1.0380433767674136e-08;1
Completed-Closed;1-561068081;4411847.999999997;2
Accepted-In Progress;1-561190012;3.3436786848228535e-09;1
Queued-Awaiting Assignment;1-561190012;1658.999999995101;2
Accepted-In Progress;1-561190012;4.039686662712323e-09;3
Accepted-Assigned;1-561190012;5.000000008142805;4
Accepted-In Progress;1-561190012;3.355296182475041e-09;5
Completed-Closed;1-561190012;3043297.999999996;6
Accepted-In Progress;1-562022682;70697.99999999875;1
Queued-Awaiting Assignment;1-562022682;88.99999998454287;2
Accepted-In Progress;1-562022682;2.963904986156591e-09;3
Accepted-Assigned;1-562022682;8.000000007406435;4
Accepted-In Progress;1-562022682;54420371.00000001;5
Completed-Closed;1-562022682;10026748.999999968;6
Accepted-In Progress;1-562807927;0.0;1
Accepted-Assigned;1-562807927;95.99999999561054;2
Accepted-Wait;1-562807927;0.0;3
Completed-Closed;1-562807927;83927.00000002336;4
Accepted-In Progress;1-563156866;3587045.9999999935;1
Accepted-In Progress;1-563156866;565.9999999966191;2
Completed-Closed;1-563156866;12635961.999999998;3
Accepted-In Progress;1-563156881;0.0;1
Accepted-In Progress;1-563156881;1.0204367768576474e-08;2
Completed-Closed;1-563156881;16117.999999999205;3
Accepted-In Progress;1-564311006;0.0;1
Queued-Awaiting Assignment;1-564311006;618.0000000055318;2
Accepted-In Progress;1-564311006;0.0;3
Accepted-Assigned;1-564311006;6.999999986597005;4
Accepted-In Progress;1-564311006;19077784.99999999;5
Completed-Closed;1-564311006;19.00000001434332;6
Accepted-In Progress;1-564433915;34984625.0;1
Queued-Awaiting Assignment;1-564433915;167.00000000534365;2
Accepted-In Progress;1-564433915;429.00000000908193;3
Accepted-Wait;1-564433915;27910477.00000001;4
Completed-Closed;1-564433915;51.00000002942284;5
Accepted-In Progress;1-564528496;3.4900541625227324e-09;1
Queued-Awaiting Assignment;1-564528496;218.999999972346;2
Accepted-In Progress;1-564528496;1.4938327831868132e-08;3
Accepted-Assigned;1-564528496;407.00000000456066;4
Accepted-In Progress;1-564528496;274.99999999944293;5
Completed-Closed;1-564528496;1468.0000000058894;6
Accepted-In Progress;1-564738994;4.6465033290992774e-09;1
Accepted-Wait;1-564738994;15.999999998866448;2
Accepted-In Progress;1-564738994;5307.000000001016;3
Completed-Closed;1-564738994;1824100.9999999756;4
Accepted-In Progress;1-564903210;4.280152871033571e-09;1
Queued-Awaiting Assignment;1-564903210;36.000000025079494;2
Accepted-In Progress;1-564903210;1.2341924039462688e-10;3
Accepted-Assigned;1-564903210;322.9999999233366;4
Accepted-In Progress;1-564903210;0.0;5
Completed-Closed;1-564903210;963726.0000000017;6
Accepted-In Progress;1-565030154;0.0;1
Completed-Closed;1-565030154;10631823.000000015;2
Accepted-In Progress;1-565319816;3.1417525772945207e-09;1
Completed-Closed;1-565319816;3470159.0;2
Accepted-In Progress;1-565905115;31981939.00000002;1
Accepted-In Progress;1-565905115;71299.99999998226;2
Completed-Closed;1-565905115;6492684.999999996;3
Accepted-In Progress;1-566003511;1.3847870128927745e-09;1
Queued-Awaiting Assignment;1-566003511;151.00000004916637;2
Accepted-In Progress;1-566003511;0.0;3
Completed-Closed;1-566003511;1890742.0000000494;4
Accepted-In Progress;1-566096602;10605516.000000004;1
Queued-Awaiting Assignment;1-566096602;204.99999999933502;2
Accepted-In Progress;1-566096602;13166686.0;3
Completed-Closed;1-566096602;2078359.0000000042;4
Accepted-In Progress;1-566101203;2.712248281089689e-08;1
Completed-Closed;1-566101203;3755601.000000001;2
Accepted-In Progress;1-566332021;13931.00000002683;1
Queued-Awaiting Assignment;1-566332021;215.99999996159497;2
Accepted-In Progress;1-566332021;63815.999999982836;3
Accepted-Assigned;1-566332021;7.999999988342846;4
Accepted-In Progress;1-566332021;1.2434066676513736e-08;5
Completed-Closed;1-566332021;158.99999998919043;6
Accepted-In Progress;1-566642468;1.5592429160293947e-08;1
Queued-Awaiting Assignment;1-566642468;223.00000002013527;2
Accepted-In Progress;1-566642468;0.0;3
Accepted-Assigned;1-566642468;20.00000001163183;4
Accepted-In Progress;1-566642468;1.4308353313872107e-08;5
Completed-Closed;1-566642468;7066856.000000002;6
Accepted-In Progress;1-566661201;2.487333271916152e-09;1
Accepted-Wait;1-566661201;1362241.0000000002;2
Completed-Closed;1-566661201;432869.00000001054;3
Accepted-In Progress;1-567100387;0.0;1
Completed-Closed;1-567100387;915.0000000178853;2
Accepted-In Progress;1-567362335;43575.9999999983;1
Accepted-Wait;1-567362335;6158.000000003356;2
Completed-Closed;1-567362335;45181838.0;3
Accepted-In Progress;1-567440922;636.000000010205;1
Queued-Awaiting Assignment;1-567440922;4692.000000010454;2
Accepted-In Progress;1-567440922;0.0;3
Accepted-Assigned;1-567440922;154.9999999987929;4
Accepted-In Progress;1-567440922;55460314.00000001;5
Completed-Closed;1-567440922;150.99999999880822;6
Accepted-In Progress;1-567718361;4.654215522229384e-10;1
Completed-Closed;1-567718361;7856845.999999989;2
Accepted-In Progress;1-567958551;0.0;1
Accepted-In Progress;1-567958551;761766.0000000051;2
Completed-Closed;1-567958551;1457.0000000396083;3
Accepted-In Progress;1-567981735;293561.0000000001;1
Queued-Awaiting Assignment;1-567981735;976.9999999990554;2
Accepted-In Progress;1-567981735;3889799.9999999995;3
Accepted-Assigned;1-567981735;138.0000000067751;4
Accepted-In Progress;1-567981735;54391002.000000015;5
Completed-Closed;1-567981735;89654.0000000058;6
Accepted-In Progress;1-572078531;0.0;1
Queued-Awaiting Assignment;1-572078531;207.99999998016716;2
Accepted-In Progress;1-572078531;1.3354622274804557e-08;3
Queued-Awaiting Assignment;1-572078531;95385.99999999213;4
Accepted-In Progress;1-572078531;3.17061702494769e-08;5
Accepted-In Progress;1-572078531;911989.9999999986;6
Completed-Closed;1-572078531;436.9999999788858;7
Accepted-In Progress;1-572330175;0.0;1
Queued-Awaiting Assignment;1-572330175;0.0;2
Accepted-In Progress;1-572330175;3.604640364739393e-09;3
Queued-Awaiting Assignment;1-572330175;851.9999999912203;4
Accepted-In Progress;1-572330175;5.193994713351598e-10;5
Completed-Closed;1-572330175;4241553.000000006;6
Accepted-In Progress;1-572625937;0.0;1
Queued-Awaiting Assignment;1-572625937;2319598.0000000033;2
Accepted-In Progress;1-572625937;1.0952968569114888e-08;3
Accepted-Assigned;1-572625937;87.00000000794817;4
Accepted-In Progress;1-572625937;0.0;5
Completed-Closed;1-572625937;28.999999995976964;6
Accepted-In Progress;1-572730349;0.0;1
Accepted-Wait;1-572730349;9926610.999999998;2
Accepted-In Progress;1-572730349;0.0;3
Accepted-In Progress;1-572730349;0.0;4
Completed-Closed;1-572730349;2844572.0000000317;5
Accepted-In Progress;1-572802327;3.34204654491367e-08;1
Queued-Awaiting Assignment;1-572802327;173.99999999537079;2
Accepted-In Progress;1-572802327;0.0;3
Completed-Closed;1-572802327;43.000000004435684;4
Accepted-In Progress;1-573215995;3.877725410300387e-09;1
Accepted-Assigned;1-573215995;45.00000000924938;2
Accepted-In Progress;1-573215995;248157.99999996132;3
Accepted-In Progress;1-573215995;5.52108319403993e-10;4
Completed-Closed;1-573215995;55.99999999936036;5
Accepted-In Progress;1-573278049;939.0000000172466;1
Accepted-Wait;1-573278049;0.0;2
Completed-Closed;1-573278049;44.00000001146593;3
Accepted-In Progress;1-573280988;0.0;1
Completed-Closed;1-573280988;0.9999999818401301;2
Accepted-In Progress;1-573316263;0.0;1
Queued-Awaiting Assignment;1-573316263;109.99999997921518;2
Accepted-In Progress;1-573316263;11410.999999996933;3
Accepted-Wait;1-573316263;3118508.9999999944;4
Completed-Closed;1-573316263;10799990.999999998;5
Accepted-In Progress;1-573639367;0.0;1
Queued-Awaiting Assignment;1-573639367;3.1302642371273893e-09;2
Accepted-In Progress;1-573639367;3.837976770148234e-09;3
Accepted-Assigned;1-573639367;6.9999999801876704;4
Accepted-In Progress;1-573639367;0.0;5
Completed-Closed;1-573639367;851.9999999961452;6
Accepted-In Progress;1-573655864;9.568604785042905e-09;1
Queued-Awaiting Assignment;1-573655864;7274670.999999977;2
Accepted-In Progress;1-573655864;0.0;3
Accepted-Assigned;1-573655864;31.000000028114258;4
Accepted-In Progress;1-573655864;0.0;5
Completed-Closed;1-573655864;122.99999998645536;6
Accepted-In Progress;1-573904126;3.897414089662945e-09;1
Queued-Awaiting Assignment;1-573904126;2807.000000025959;2
Accepted-In Progress;1-573904126;4576503.999999997;3
Completed-Closed;1-573904126;6723797.000000003;4
Accepted-In Progress;1-574045461;0.0;1
Completed-Closed;1-574045461;10022544.000000004;2
Accepted-In Progress;1-574052419;1.6772072429888498e-10;1
Queued-Awaiting Assignment;1-574052419;395.0000000115702;2
Accepted-In Progress;1-574052419;4076.0000000005325;3
Completed-Closed;1-574052419;55.00000000670747;4
Accepted-In Progress;1-574132549;0.0;1
Queued-Awaiting Assignment;1-574132549;0.0;2
Accepted-In Progress;1-574132549;82264.99999999904;3
Accepted-Assigned;1-574132549;85.00000000360859;4
Accepted-In Progress;1-574132549;0.0;5
Completed-Closed;1-574132549;221.99999999165541;6
Accepted-In Progress;1-574162627;13747006.999999996;1
Queued-Awaiting Assignment;1-574162627;86880.99999997548;2
Accepted-In Progress;1-574162627;1977391.000000001;3
Accepted-Assigned;1-574162627;34.000000000797606;4
Accepted-In Progress;1-574162627;2.94965393097376e-10;5
Completed-Closed;1-574162627;2498496.000000027;6
Accepted-In Progress;1-574271413;3.5213246357949024e-09;1
Queued-Awaiting Assignment;1-574271413;975.0000000122582;2
Accepted-In Progress;1-574271413;50.000000032259734;3
Accepted-Assigned;1-574271413;428.0000000126172;4
Accepted-In Progress;1-574271413;3755814.000000023;5
Completed-Closed;1-574271413;5188654.000000009;6
Accepted-In Progress;1-574623837;3511.9999999933702;1
Accepted-Assigned;1-574623837;59.00000001244713;2
Accepted-In Progress;1-574623837;2082971.0000000622;3
Completed-Closed;1-574623837;168992.00000000748;4
Accepted-In Progress;1-575690736;2.4716254257944092e-09;1
Accepted-In Progress;1-575690736;7.758907327285377e-10;2
Accepted-In Progress;1-575690736;0.0;3
Completed-Closed;1-575690736;4411848.000000012;4
Accepted-In Progress;1-576186189;341896.0000000032;1
Accepted-In Progress;1-576186189;3.33134397974339e-11;2
Accepted-In Progress;1-576186189;7888.999999992701;3
Completed-Closed;1-576186189;7856845.999999991;4
Accepted-In Progress;1-576423636;8.12021322117116e-09;1
Accepted-In Progress;1-576423636;6.745944038927655e-09;2
Completed-Closed;1-576423636;5012009.000000004;3
Accepted-In Progress;1-576807766;79680.0000000016;1
Accepted-In Progress;1-576807766;3469124.0000000247;2
Completed-Closed;1-576807766;29494440.000000007;3
Accepted-In Progress;1-576881364;0.0;1
Completed-Closed;1-576881364;166961.00000001636;2
Accepted-In Progress;1-576934735;9.235676306563928e-09;1
Completed-Closed;1-576934735;110.00000000207753;2
Accepted-In Progress;1-577196856;0.0;1
Queued-Awaiting Assignment;1-577196856;245.00000002832505;2
Accepted-In Progress;1-577196856;621.000000002924;3
Accepted-Assigned;1-577196856;13944.999999993714;4
Accepted-In Progress;1-577196856;4825898.999999999;5
Completed-Closed;1-577196856;1110128.0000000107;6
Accepted-In Progress;1-577236636;259.99999998596587;1
Queued-Awaiting Assignment;1-577236636;957.0000000025558;2
Accepted-In Progress;1-577236636;36270270.0;3
Completed-Closed;1-577236636;17.000000004171856;4
Accepted-In Progress;1-577288653;0.0;1
Queued-Awaiting Assignment;1-577288653;794.0000000041456;2
Accepted-In Progress;1-577288653;1.1612260696672896e-08;3
Accepted-Assigned;1-577288653;102.00000002055847;4
Accepted-In Progress;1-577288653;47432062.99999999;5
Completed-Closed;1-577288653;1.9999999909912665;6
Accepted-In Progress;1-577396354;8.894061293007716e-09;1
Queued-Awaiting Assignment;1-577396354;553.9999999789819;2
Accepted-In Progress;1-577396354;482.9999999952829;3
Accepted-Assigned;1-577396354;5624305.000000018;4
Accepted-In Progress;1-577396354;0.0;5
Completed-Closed;1-577396354;124.00000001462985;6
Accepted-In Progress;1-577685618;1.3604031361101058e-08;1
Accepted-In Progress;1-577685618;165716.0000000039;2
Completed-Closed;1-577685618;1970202.000000014;3
Accepted-In Progress;1-577834779;7.303648684708218e-09;1
Accepted-Assigned;1-577834779;10.000000005167934;2
Completed-Closed;1-577834779;65331.000000006665;3
Accepted-In Progress;1-578252937;3.66788007094961e-09;1
Completed-Closed;1-578252937;69353.99999999999;2
Accepted-In Progress;1-578579972;1.9304474108346007e-08;1
Completed-Closed;1-578579972;5173260.000000013;2
Accepted-In Progress;1-578598959;3.119053270352701e-08;1
Accepted-In Progress;1-578598959;2.318316748069007e-08;2
Queued-Awaiting Assignment;1-578598959;9.906592707525687e-10;3
Accepted-In Progress;1-578598959;926441.0000000071;4
Completed-Closed;1-578598959;1113986.0000000142;5
Accepted-In Progress;1-578612825;0.0;1
Queued-Awaiting Assignment;1-578612825;815.9999999928838;2
Accepted-In Progress;1-578612825;8.679578644172511e-10;3
Completed-Closed;1-578612825;868.99999995321;4
Accepted-In Progress;1-578686199;38531468.000000015;1
Completed-Closed;1-578686199;487.00000000528195;2
Accepted-In Progress;1-578831063;0.0;1
Queued-Awaiting Assignment;1-578831063;0.0;2
Accepted-In Progress;1-578831063;54937602.0;3
Accepted-Assigned;1-578831063;45201815.0;4
Accepted-In Progress;1-578831063;2.912497506739941e-08;5
Completed-Closed;1-578831063;11470357.999999985;6
Accepted-In Progress;1-579078207;156175.99999999034;1
Accepted-Wait;1-579078207;6.000000001663666;2
Completed-Closed;1-579078207;166960.99999999686;3
Accepted-In Progress;1-579211624;151058.00000000844;1
Queued-Awaiting Assignment;1-579211624;1241.9999999977956;2
Accepted-In Progress;1-579211624;461.9999999993789;3
Accepted-Assigned;1-579211624;96.99999998546505;4
Accepted-In Progress;1-579211624;15771.999999999314;5
Completed-Closed;1-579211624;2957480.999999998;6
Accepted-In Progress;1-579250167;12197410.999999998;1
Accepted-Wait;1-579250167;1800944.0000000019;2
Completed-Closed;1-579250167;61.999999994068986;3
